nickname,review,star,product_name,price,discount_pct,review_count,view_count,sales_count
쫑탱리,이너 단품 둘 다 좋아서 유용하개 잘 입고 있습니다.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
두둥ㅎ,사이즈 좋고 전투용으로 입기에 적합합니다 가격보다는 좋은거같애여,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
두둥ㅎ,전투용 흰색티로 딱입니다 그렇다고 다른 가격대의 제품보다 질이 떨어지는건 아닙니다 추천해요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
성승욱씨,원단이 짱짱해서 데일리 혹은 추운날 이너로 입기 좋음,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
깨끗한와이셔츠,면 느낌이라 마음에 듭니다. 근데 이것만 입을 거면 소매를 걷거나 옷을 넣입해서 입는 게 좋을듯 해요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
챙우혁,무난하게 안에 이너로 입기 딱 좋고 세착 많이해도 변형이 많이 없네여,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
장마엔피렌체퍼프,이너로입으려고 샀어요. 면은좋은데 길이가 약간 긴듯해요,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
IDKWYM,"이너로 입기에 적당합니다, 매 년 쟁여두고 입어요.",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
덫에걸린강남래플,기본 흰티 생각없이 사기에 딱 좋은 옷입니다. 목 늘어지거나 누래지면 버리고 다시 사기 부담 없어 좋습니다.,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
따랑햇,"두께감 , 신축성 모두 적당한 스탠다드한 반팔티 입니다!",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
vieni,"무지 반팔은 무탠다드에서 사요
세트로 여러벌 쟁여놓기 좋아요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
단호한성수등산화,기본적이고아주깔끔하곶좋습니다기본템좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
감댜감댜감댜,어느 룩에나 이너로 입기 좋은 국밥필수템입니다 이너티가 필요하다면 고민할 것 없이 무탠다드로 가시면 되겠습니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
대윤권,기본으로 아주 좋아요 가성비가 아주 좋은거 같아여,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
대윤권,기본으로 아주 좋아요 저렴해서 가성비가 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
시원한호이안퍼,안에 이너티로 입으려고 샀는데 사이즈랑 핏이 너무 이뻐서 그냥 이것만 입어도 무난하게 이뻐오,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
루티1103,비치는것도 없고 약간 얇은거 같기도 한데 좋은거 같습니다 잘 입을게요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
ksw2915,항상 이너로 자주 입어요! 질도 너무 좋아서 이너로 애용하는 옷이에요!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
42종아,딱 입기좋은 흰티입니다. 자주 꺼내 입을 것 같아요.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
벼뵤벼뱌배베,"이너로 입으려고 샀는데 아주 좋습니다
하얗고 튼튼하고 아주 좋아요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
DASKI,너무 안크고 겨울에도 이너로 입기 딱 좋아요 강추,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
Woaals0_7,딱 베이직한 티셔츠 기본템으로 활용하기 좋습니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
풍성한그레이뿔테,무탠다드 티셔츠 말해뭐해요 편하고 좋고 다 합니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
njhjw,역시 무탠다드 반팔 믿고 살 수 있는 기본템인듯하네요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
호후호하,"목 안 늘어날 것 같고 좋습니다
사이즈도 딱입니다",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
반갑구만 반가워요,무탠다드는.사랑입니다.누구에도 뺏길 수 없는 나의.사랑..,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
반갑구만 반가워요,무탠다드 반팔의.가성비.저는.매달 이.제품을.즐겨 구매합니다.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
반갑구만 반가워요,무탠다드.화이트.반팔은.기본티죠 어디든.따라올수없죠,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
반갑구만 반가워요,무탠다드의 가성비를.따라올자가.없다.나는.강추한다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
이주탁,고민끝에 선택한 상품이 마음에 들어 너무 좋습니다 감사합니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
ㅇ.ㄹ,이너로 입으려고 샀는데 부드럽고 편해서 좋습니다^^,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
Jam-E,"내복으로 입으려고 샀어요
잘 맞고 이뻐요 잘 입을게요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
goearly,이 호로 있는 거지 일반적으로 바깥에 입는 그러면 아니니까 참고 해 주세요,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
goearly,말구요. 목은 쫀쫀한 스타일이 아니니까 그 부분은 꼭 참고 해서 구매 해 주세요.,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
하성원원,촉감도 부드럽고 딱 맞는 사이즈라서 아주 좋았음,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
버짖아블로,"배송받고
사진찍고 리뷰남깁니다
가격만족해요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
라떼뚝배기,최고에요 원하던 느낌이었어요 마음에 듭니다. 만족,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
아늑한블랙반바지,재질도 좋고 기장이 꽤 길어서 심플하게 이너로 입어도 좋은 티셔츠같네요. 추천합니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
3.lee4,"약간 길긴 하지만 기본티로 입기 좋아요
추천해요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
포잇꾸,탄탄하고 오래입을수 있어사 좋아요 재구매 합니당,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
속상한LA모던룩,"기본템으로 필수
이너로 입기에 최고입니다 핏도 깔끔해서 좋아요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
넓은독일셔링,흰색이라 이쁘고 가볍게 꾸미고 나가기 좋은거 같아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
넓은독일셔링,흰색이라 이쁘고 재질도 좋고 스타일하기 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
웃상인헬싱키로브,깔끔하고 좋습니다. 이너로 가장 좋은 것 같습니다.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
편안한노랑텀블러,이런 티셔츠는 기본템으로 언제나 환영합니다~ 굿,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
은재하,입기 너무 좋아요!! 늘어나지도 않고 딱 좋아요!! 또 살려고요,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
ddongee,레이어드용으로 아주 좋고 기본 무지티로 입기도 딱입니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
차일드넘버트웬티세븐,가볍게 입기 좋아요!!! 무난한 티에요 여러개 쟁여놔도 좋을 것 같아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
김롹준,일할때 흰티가 필요해서 샀는데 저렴한가격에 3개나 사서 좋어요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
박쾌남,무탠다드 핏도 좋고 질도 좋고 가격도 좋아요! 최고입니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
박쾌남,최고입니다 부드럽고 핏도 좋고 앞으로 기본티는 무탠다드!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
위험한그린바지,최고예요 가성비갑 남자들은 이너티 필수입니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
위험한그린바지,길이 충분합니다 183기준 xl가 딱이고요 재질도 탄탄해서 이너로 입기 가성비갑,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
gaspard5533,더도말고 덜도말고 딱 베이직한 티입니다. 레이어드하기 좋아요!!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
우주정복레고,이너로 입기 딱 좋아요 사이즈도 좋고 편해요 무탠다드 짱,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
관악산의망령,"부드럽고 적당한 두께감의 좋은 티셔츠입니다. 어깨가 체인스티치인게 맘에 들어요. 이너용, 넣입용으로 괜찮은 핏감입니다.",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
혼밥중인전주부츠,편하게 입기에 안성맞춤임. 두께감이랑 티셔츠 길이가 적당하여 교복안에 입기 편함,3.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
큐스케,남친 사줬어요. 좀 얇아서 흰색은 꽤 비쳐요. 아쉽긴 한데 무난하게 입기 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
미묘한발리레깅스,"이너로 입기 좋았다 제질이 좋았다 이너로 입기 좋았다
그리고 제질이 좋았다",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
개코쌍화탕,사이즈 괜찮고 목 늘어남도 아직은 괜찮아요. 다만 좀 얇아서 살색 속옷도 좀 비칩니다.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
보라색바지,적당한 길이감에 옷감도 가볍고 좋습니다. 이너로 굿,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
보라색바지,길이가 길지 않을까 걱정했었는데 적당한 길이에요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
4_0,레이어드 해서 입기 좋은데 빨래하면 주름도 잘 생기고 목이 금방 늘어나요,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
문성인데요,그냥 가성비있어서 샀어요 겨울 맨투맨 이너로 입을겁니다,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
체육과 신,가성비 최고입니다. 어떤 옷을 입든 안에 꼭 입고 다닙니다.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
소심한회색블루종,살짝 얇은감이 있어서 좀 아쉬워요..세탁해봐야 판단가능,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
소마인,기본적인 이너티 느낌입니다 캐주얼하니 좋아요!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
1hyuk,상체 발당형에 정 핏입니다 목 졸림 없고 기장은 딱 벨트 아래정도 오네요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
멧훼잌그,티셔츠가 가볍고 목라인도 잘 안늘어나서 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
procomic,이너티로 입으려고 구매했습니다 핏이 딱 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
나는야쥬스될거야꿀꺽,"여름철,가을철 그냥 입기에도 깔끔하고 안에 이너티로 입기에도 딱이에요 재질은 믿고 그냥 샀는데 너무 좋아서 세트로 더사요!",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
학짱군,기본티셔츠로 딱 좋습니다. 핏하게 잘 맞아요. 좋아요.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
소심한회색블루종,기대를 많이해쏜더 쏘쏘 합니다. 그냥 흰티네요 두께는 보통이구요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
케이틴,할인할때 많이 사둬야겠어요 잘 입도 다닐거같아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
케이틴,무지티 그 잡채입니다 편하고 세일할때 많이 쟁여둬야겠어요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
정원찬1,기장이 크롭한 옷이랑 레이어드할때 입기 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
기민한맨하탄코지,가볍게 이너로 좋네요. 부담없는 가격에 편하게 입을 수 있겠어요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
sumtori☆,딱 기본티에요 핏도 정핏입니다 이너티로 아주 좋습니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
쩁삐,기본티 아주ㅜ좋아여 재질이 오래입을수 있을것같습니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
편안한크림블로퍼,세일로 저렴하게 이너로 입을 수 있도록 잘 샀습니다!!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
루카사,집에서 가볍게 입기 좋아요 이너로도 훌륭해서 맘에 듭니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
학짱군,핏하게 잘 맞습니다. 이너로 입기 딱 좋은 느낌이예요~,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
루카사,역시 무탠다드네요 늘어남도 거의 없고 집에서 입기 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
rapkang,"가성비굿
다른흰티보다
재질좋은것같아요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
오스타무니,"이너용으로 구매

흰색은 약간 누리끼리 함. 그리고 새제품인데 뭐가 묻어 있었음",2.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
꼼꼼한라벤더장갑,"ChatGPT의 말:

원단이 부드럽고 시원해서 여름에 입기 좋아요. 핏도 깔끔해서 데일리로 입기 딱 좋습니다.",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
씨엘비아아,"믿고 입는 무탠다드 입니다 
가격도 좋고 품질도 너무 좋아요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
제주도귤주먹,183 / 73 인데 작음 제 스펙비슷하신분들 딱맞게입으려면 엑스라지 하시고 조금 오버한거 좋아하시면 무조건 투엑이상 가셔야함 옷은 좋음,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
whowin,"잘 받았습니다
다양하게 활용할 수 있어서 자주 입고 있어요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
강원도찰옥수수,무탠다드 반팔 꾸준히 사입습니다 이너로 입기 너무 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
감미로운퀸스라펠,기본티 제일 깔끔하고 막 입고 다니기ㅡ너무 좋습니다!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
양배추절임,무난하게 입기 좋아요 그냥 사계절 구비해놓는 기본 티로 추천합니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
맥스굿,이너티로 입으려고 샀어요 가격대비 품질이 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
하나꺼임,중학생 아이 흰티 잘 입어서 무탠다드 제품 주문했는데 역시 좋네요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
수더분이,돌고돌아 레이어드로 이만한게 없어요. 건조기 막 돌려도 목이 잘 버티네요. 2년은 입어요.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
거친검정향수,흰티 필요해서 세벌 구매했는데 정말 무난히 입기 좋은 티인 것 같습니다 후회없는 선택이었네요.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
익공1,가격도 저렴하고 짱짱하니 좋네요 추천합니다아,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
룰루랄랄라아,사이즈는 한치수 크게 샀어도 됐을거 같아요. 싸게 사서 한철 잘 입고 버리면 될거 같아요.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
소마인,기본적인 티 느낌으로 안에 이너로 입기엔 좋습니다!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
온화한칠레패션쇼,무난해요 막 입거나 이너로 입으려고 산거긴한데 한 번 세탁 돌렸더니 목 늘어짐 있어요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
몰디브버킷햇,무탠다드 기본 흰색티는 정말 최고인거같아요 매년 구매합니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
텍사스프레피룩,"예상보다 배송도 빠르고 물건도 설명과 같습니다 

좋은 제품 싼가격에 살 수 있어 아주 좋았습니다",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
감동받은금색크롭,흰티는 좀 비치기는 하지만 평소에 이너로 입기에 좋을 거 같아요!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
관악산의망령,"부드럽고 적당한 두께감의 좋은 티셔츠입니다.
어깨가 체인스티치인게 맘에 들어요.
이너용, 넣입용으로 괜찮은 핏감입니다.",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
고우진2966,신축성이 좋고 이너티로입나 기본티로입나 비침도 적어서 유용하게 입고다닙니다.,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
Qotmf,저렴한 가격으로 적당한 품질입니다 이너로 입기 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
오디언트,떨어지면 항상 사서 쟁여두는 옷 입니다 좋습니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
Cc_7,안에 이너로 입으려고 샀습니다 딱 기본티 같아요 굳,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
캐주얼한칠레도트,면티 느낌이 강해서 단품으로 입기엔 살짝 부담스럽습니다. 이너티로는 괜찮아요.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
뭉구뭉구,베이직한티 이만한거없어요 진심 사이즈도 적당하고 정사이즈 강추,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
광택나는뉴델리퍼,"조금 커요 다음에는 L로 사려고요
가을 겨울 인어로 좋어요",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
독창적인전주양말,"상품의 질이 좋아요
다음에 또 구매예정입니다.
굿",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
32번의 행복,기본 반팔티는 몇 년째 무탠다드 껄로 사고있습니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
KLIBNJG,말할필요가없는 무탠다드 기본 티셔츠 회색 품절이라 슬퍼오,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
단단한종로스커트,면 재질도 탄탄하고 너무 좋아요 기본티로 입기에 완전 만족합니다. 다음에 또 구입예정,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
huswn99,슈퍼 세일할 때 저렴하게 샀어요!! 정핏이라 이너로 입기 좋을 것 같아요~~,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
명료한대만트렌치,생갇보다 길줄알았는데 딱 제가 원하던 크기라 좋았어요 특히 후드티 레이어드할때 예뻐서 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
A131,무난깔끔 튼튼해요 이너로 입기 딱 좋아요 추천추천,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
Grasscutter,핏도 적당하고 구김도 덜 가는 소재라 잘 입을꺼 같아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
Grasscutter,핏도 적당하고 구김도 덜가는 소재라 잘 입을꺼 같아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
잽을날려라,기본티 이너로 입기 딱 좋아요. 2번 빨았는데 목이 살짝 늘어난 느낌이네요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
잽을날려라,기본티에 이너로 입기 딱 좋아요. 2번 빨았는데 목이 살짝 늘어진 느낌이네요. 건조기x,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
쭈니,핏도 이쁘고 제질이나 색상도 잘 맞아서 입고 있습니다,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
롬ROM2,매장에서 입어보고 집에서 바로 주문했네요. 일단 무탠다드가 질도 좋은데 상대적으로 저렴하기까지해서 후회없는 구매였습니다. 이 옷으로 다음주 웨딩촬영합니다ㅎㅎ 추천!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
롬ROM2,"중요한 촬영을 앞두고 깔끔하게 입을 수 있는 새 블랙 티를 찾다가 무탠다드 생각이 나서 구매했구요, 역시 가성비 갑이네요 감사합니다 잘입을게요 면은 좀 다소 얇은 감이 있어서 한번 세탁하면 늘어나려나?하는 우려는 있네여",5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
롬ROM2,매장에서 입어보고 집에서 바로 주문했네요. 일단 무탠다드가 질도 좋은데 상대적으로 저렴하기까지해서 후회없는 구매였습니다. 이 옷으로 웨딩촬영도 했어여ㅎㅎ 남편이 넘 좋아해여 추천!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
롬ROM2,매장에서 입어보고 집에서 바로 주문했네요. 일단 무탠다드가 질도 좋은데 상대적으로 저렴하기까지해서 후회없는 구매였습니다. 이 옷으로 다음주 웨딩촬영도 했어여ㅎㅎ 남편이 넘 좋아해여 추천!,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
수더분이,가을겨울옷 이너로 입기에 이만한게 없습니다. 건조기 돌려도 목늘어남 없고 질이 좋아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
핫한라임스웨터,요즘 날씨에 옷 안에 이너용으로 입기 괜찮아요. 단품으로 입기는 살짝 부담스러워요. 나쁘지 않아요,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
씩씩한독일레깅스,적당히 잘 맞아요 재질도 나쁘지않고 괜찮은거같아요,4.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
진지한코랄코디룩,요즘 티셔츠가 다 기장이 길게 나오는데 이건 베이식이어서 딱 좋음.,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
연애중인잠실실크,기본 티셔츠로 쓰기 아주 좋아요 계속 사야겠어요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
대롱열매,사이즈도 맞고 두툼해서 겨울에입기 좋을거같아요,5.0,베이식 크루 넥 티셔츠 3팩,35690,25,46394,10000,23
