nickname,review,star,product_name,price,discount_pct,review_count,view_count,sales_count
UMtangs,와이프를 위해 사줬지만 키가 170이 넘어도 남자 핏이라 너무 크다고 합니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
감도윤,자주 입고 빨아도 별로 안줄고 목도 안늘어나고 좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
남상호96,기본으로 입기 너무 편하기 팔이 길어서 좋았어요.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
ㅘㅗㅠ,레이어드 티로 필수라고 해도 될 정도로 좋고 기장감도 딱이네요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
똑똑한을지로반지,무난해서 밖에 잠깐 나갈때나 실내에서 입기좋아요,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
킴갸니,역시 쫀쫀하고 여기저기 입을 수 있어서 너무 마음에 드네요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
bfp2,"핏과 색상 디자인이 너무 예뻐요
자주 입고 다닐게요",4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
ihwg,"여름에도 이너로 잘 입고 있습니다
할인할때 5장 구매했어요",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
poov,데일리 옷으로 편하고 시원하게 입고 다니고 있습니다.,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
흰자노른자,너무 이쁘고 다음에도 또 똑같은거 살거 같습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
성실한몰디브프릴,"2년 입고 분실되서 블프때 재구매햇어요
163에 xs가 레이어드하기 딱좋앗어요
재작년에 s삿다가 길어서 누구 주고 xs사서 잘입엇엇어요!",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
글로시장화,안에 받쳐입는 용도로 구매했어요. 노란끼 없어요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
미오켓,말해뭐해 기본템입니다 안에 받쳐입기에 좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
한씨아줌씨,목이좀 답답하긴한데 무신사 매장에서 실제로보고 구입한거라 만족합니다 좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
원활한런던스타일,배송 빠르고 옷도 되게 예뻐요!!!!어어엉 진짜 레전드 옷,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
B_H7,무지 흰티는 무신사 스탠다드가 가장 가성비 있고 좋은거같아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
다채로운한강로퍼,몇달 되었는데 아직 새거 같네요.정말 만족합니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
아스날읏되네,역시 무탠다드 믿고 사네요. 너무 잘 입고 있습니다 굳굳,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
곰도앙,레이어드용이고 건조기 약간 줄어듬 있는데 다시 늘어나서 원래 사이즈 그대로 유지하는 신기한옷,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
곰도앙,자주 입어요 2년에 한번씩 새거 사는듯 갈수록 면 느낌이 좋네요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
엘크루104,"가성비 짱입니다
다음세일때도 또 겟해야겠어요",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
능숙한오렌지퍼프,배송도 빠르고 잘입고 있습니다 그냥 입어도 괜찮은거 같습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
캐주얼한대구양복,굿굿임굿굿임굿굿임굿굿임굿굿임굿굿임굿굿임,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
착한금색체험단,"사이즈나 핏도 좋고, 저렴한 제품보다 두께감도 약간 있어 비치지도 않으며, 겹쳐입지 않고 단독으로 입기에도 너무 좋습니다.",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
착한금색체험단,"어차피 받쳐입는 위주로 사용하니 저렴한 제품으로만 구매했었는데 대부분 세탁 후에 틀어진다거나, 목라인이 늘어진다거나 불편한 점이 많았는데 그런면에서 모두 해결된 제품이라 너무 좋습니다.",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
보리고양이,기본의 기본이라 어디든 잘 어울려요! 무탠다드 상품 좋습니다!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
Ahejeejeneb,항상 레이어드해서 자주 애용하는 반팔로 너무 편하게 잘 입고 있습니다,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
디케이러브미,말해뭐해~! 레이어드 하려고 구매한건데 잘 입고 있습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
조돼조돼,티셔츠 옆부분에 갈라져 있어서 레이어드해서 입었을때 걸리는 부분이 없어서 좋아요,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
평범한서울카고,무난하게 레이어드 해서 입가 좋은 티에요 다음에 또 사고 싶어요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
요즘대세동묘마켓,레이어드 입어도 좋고 단품은 좀 길긴 하지만 괜찮아요 잘 입고있습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
요즘대세동묘마켓,역시 무탠다드 너무 좋아요 언제 어디서든 입기 좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
희소한홍대셔츠,"재구매에요 ㅎㅎ 말이 필요 없습니다

가성비, 재질, 핏 최고 에요",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
쇼핑하는푸들,정말 무난하게 입고 다닐 수 있는 흰티예요 이너로 피팅하기도 좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
보리고양이,기본티로 좋아요ㅎㅎ 밑단에 트임 디테일이 있어 레이어드 했을 때 더 예뻐요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
ccsssa,레이어드용으로 샀습니다. 일반기장으로도 충분히 레이어드 느낌 연출 가능해요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
씩씩한쿠바코트,"면 톡톡하고 단품으로 입어도 스타일 좋습니다
몇장 더 사야겠어요~~",4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
강력한분홍데님,역시 기본티 근본입니다 모두들 의심말고 사세여‘ㅜㅜ!!! 아무옷에 입어두 잘어울립니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
중요한송파오프너,"항상 이너로 구매해서
입는 티라 
이너 티로는 최고인듯해요",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
김윤성하,"무난해서 좋아요!
안에 입고다니기 좋아용
목 부분도 안늘어나서 오래 입을 수 있어요",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
굿맨1989,가볍게 이너로 입기 매우 좋아요 또 구매 예정 임다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
마지대나,항상 너무 만족하며 입고 있습니다! 적극 추천합니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
아늑한베니스핀턱,배송된지는 좀 됐는데 이제야 후기를 쓰네요 사이즈가 좀 큰걸로 구매했는데 루즈핏으로 잘입고 있습니다 면이라 촉감좋고 깔끔합니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
성수뚝섬대장,좋습니다 가성비 지리구요요오옹 입을만함이다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
hwhwyh,레이어드용으로 좋고 가격대비 퀄리티가 좋습니다.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
신나면춤추는곰,음... 실밥이 너무많이묻어나오고 너무 붙는 핏임요,2.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
팀홀튼 더블더블,한달동안 입었는데 핏이 너무 괜찮고 다시 구매하고싶어요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
소심한라임펜던트,통풍잘되고 그냥 입어도 좋습니당 레이어드로 입어도 좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
소심한라임펜던트,통풍이 잘되고 무엇보다 그냥 입기에도 좋고 레이어드로 입어도 좋습니다 비침도 적고요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
끼끼도리,옷 너무 이쁘고 마음에 듭니다! 고민하지 말고 사세용,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
성실한뉴욕반팔티,기본템으로 좋네요 재질 핏 다 맘에 들어요 추천합니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
힘있는크림레트로,레이어드할 때 입기 가장 좋은 옷 저렴하고 시원함,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
jh_zzzz,옷이 시원하고 가볍고 이너로 입기 좋아요. 여러벌 살걸그래성요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
오래된크림셋업,가격에비해 핏도좋고 마감도 깔끔하고 흠잡을데없음,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
하태워니,택배 빨리오고 레이어드 찾고 있었는데 역시 무탠다드 짱이에여!!.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
Sungchan07,"항상 여름마다 구매합니다
좋습니다 핏도 마음에 듭니다~",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
깨끗한대치동모던,두말 하면 입 아파요 레이어드 할때는 이것만 입습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
성실한뉴욕반팔티,무난하니 기본템으로 좋네요 재질이나 핏 다 맘에 들어요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
y._.jun_,셔츠나 후드티 안에 입고 다니는데 마음에 드네용,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
이모티콘대학생ㅇ,무난하고 안에 레이어드 가능한 흰티는 이게 최고인거 같습니당 ㅋㅋ 잘 입을게요!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
이모티콘대학생ㅇ,"무난하고 안에 레이어드 가능한 흰티는
이게 최고인거 같습니당 ㅋㅋ
잘 입을게요!",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
날씨가 좋으면 찾아가겠어요,기본티는 무신사에서 사는게 가성비도 좋고 성공률이 높아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
멋있게가성비로,저랑 비슷한 키랑 체중이시면 미듐이 딱 맞습니다 넣입하면 꾸안꾸로도 입을 수 있어요 면도 좋고 목도 안 늘어나서 좋네요 잘 입소 다닐게요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
홍정현입니다,제 키에는 M이 더 잘맞더라고요. 레이어드할 때 너무 엉덩이를 덮지 않아서 좋습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
홍정현입니다,핏이 무겁지 않아서 애용합니다. 레이어드하기 편한 아이템이에요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
홍정현입니다,너무 국밥아이템이다보니까 딱히 쓸말은 없긴 한데... 다른 무지티 반팔에 비해서 가볍고 하늘하늘해서 애용합니다.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
메일맨,기본티로 너무 무난라거 조항요. 아래에 레이어드로 입기 굳,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
금호성,아무곳이나 입기 좋고 잘 안늘어납니다 무탠다드만세,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
금호성,티셔츠 질 괜찮아서 잘 쓰고 있습니다 ~ 추천해요 무탠,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
지니6626,기장이 적당하여 레이어드하기 딱 좋네요 이너로 입기좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
탐나는부산구두,안에 막 입을 흰색 티 찾으시는 분들은 이거 사세여~~,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
탱크탑입은아리,핏이 진짜 좋아요 마른사람들이 입으면 딱 체형보완에 도움되요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
오늘은대구골지,남편 줄려구 샀어요! 무탠다드 기본에 소재 탄탄하네요ㅎ,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
주우형주우형,기대한맨큼의 퀄리티를 보여주는 옷. 저는 만족힙니다.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
이잭킹,적당히 길고 레이어드하기 좋아요 끝단 갈라져있어서 올라가지않아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
이잭킹,무난하고 깔끔하고 내구성 짱이에요 재구매의사있음,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
멋스러운유럽로브,믿고 사는 무탠다드입니다 ㅋ ㅋ 그저 무난무난 그 자체입니다 그래서 좋습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
뜨거운몽쉘,이름처럼 레이어드로 입기에 적당한 티셔츠입니다.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
브레man,티 재질이 엄청 시원한 재질이고 핏도 마음에 들어요. 다만 재질상 오래 입기는 힘들 거 같아요ㅠㅠ 잘 관리해보겠습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
몸이되니까,벌써 몇번째 구매인지라… 기본 레이어드 티로 최고입니다.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
긍윤,기장이 생각보다 있고 한 사이즈 적게 사도 괜찮았을듯합니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
선한압구정사은품,재구매하게 되었는데 레이어드 길이가 딱 적당하고 이쁘게 떨어져서 이만한 레이어드티는 못 본거 같습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
Mnz9m,시원하고 원단도 괜찮아서 가성비 있게 착용 가능해요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
남고에서살아남기,레이어드 티의 정석 느낌입니다. 깔끔하고 기장도 꽤나 길어서 만족중입니다.,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
절제된홍대반바지,일반 기장인데도 좀 길어요 예쁘게 레이어드 하려면 M이 적당합니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
햄두옫,기본으로 입기좋은 베이직 흰티예요 두께 적당해요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
유뉸뉸,얇아서 좀 비치지만 레이어드용이라 크게 상관은 없고 사이즈 좋아요.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
tns2071,가성비 있게 잘 입고 있습니다! 어디에나 어울려서 활용도가 높아요!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
승도리감자도리,티셔츠 질도 너무 좋고 레이어드하기에 적당한 기장입니다!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
장엄한명동목도리,"덩치 좋은 남자친구 입히려고 선물로 샀어요.
원단도 괜찮고 그냥 심플하고 깔끔한 기본 반팔티라 좋아요.
여름 내 잘 입을 것 같습니다!",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
재째,기본템사기에 가격이 너무 좋아요. 통이 넓지 않아서 좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
덕분이2,자주 사 입기는 한대 자주늘어납니다 사서 좀입다 또 사요,3.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
몰라몰러,여유로운 기장의 레이어드 티 (조금 길 수도 있습니다),4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
능숙한하얀투버튼,"사이즈는 오버핏은 아니네요
기장은 조금 길지만 편하게 입기좋아요",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
활기찬용산앙고라,색 사진처럼 이쁜 색 잘 나오고 핏도 이쁘게 잘 나와요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
다양한한라산틴트,워낙 필수템이라 레이어드 용으로 구매했습니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
다양한한라산틴트,레이어드할때 자주 입으려고 샀어요 워낙 기본템이다 보니 쟁여두려구요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
듕5,기본티인데 되게 짱짱하고 질이 좋아서 너무 잘 입고 다녀요!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
만리장성수염,생각보다 기장이 길긴한데 그래도 재질 좋고 좋습니다!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
각진이,레이어드티 근본은 역시 무신사 스탠다드죠 벌써 4번째 구매입니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
영화니르,한달이후에도 목 및 밑단이 늘어나지도않고 좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
khs0328,그냥 딱 기본 반팔티로 쓰기 좋습니다. 품질도 좋아요!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
예쁜마젠타패드,팔길이도 반팔 치고 길고 기장도 길어서 레이어드로 입기 좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
예쁜마젠타패드,입었을 때 기장이 길어서 레이어드로 입기 딱 좋습니다.,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
아낌없이주는닭,안에 기본 이너티셔츠로 착용하거나 레이어드용으로 입기 딱인거같아요 두께감은 얇은편이란 단품으로 입기에는 부담스러운듯해요,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
Litte4,"너무 길지도않고 딱 좋습니다
레이어드용 티셔츠로 가성비 갑",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
의리있는유럽러그,"오버사이즈로 입는 티셔츠입니다. 
깔끔하고 이쁩니다.",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
심각한글로시쇼룸,신랑이 기본티는 무신사가 짱이라고 하네요. 가성비가 진짜 좋은거 같아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
예의바른민트득템,레이어드 치고 생각보다 커서 놀랐지만 그래도 다른옷들이랑 입으면 이뻐서 좋아요!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
껍질씨앗최고,"레이어드하기 딱 좋음
근데 몇번 세탁하니까 목이 금방 늘어나네요 ㅎㅎ;",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
주말엔이태원지갑,"소재도 좋고 핏도 마음에들어요
세일할때 팍팍하고있습ㄴㅂ니다",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
뜨거운동대문스틸,속에 무난하게 입을 만한 티셔츠 구했는데 잘 산 것 같아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
재째,통이 적당히 크지 않아서 레이어드하기 너무 좋네요.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
환상적인칠레볼캡,"기본 무지 반팔티로 좋아요
박시하게 입으려고 크게 주문",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
gyub1n,편안하고 좋아요 입기에도 편하고 사면 계속 입고 당길 것 같네요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
sangw32,가을이나 겨울에 레이어드 반팔티가 필요했었는데 딱 맞는 제품입니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
핫한쿠바장갑,기장이 레이어드하기에 적당하고 여름에 자주 입고 다닐거같아요.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
정제된니스오글리,가성비 최고입니다 여름엔 이만한게 없네요 대박템,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
세숑이아빠,믿고 사는 무탠다드 언제나 마음에 들게 하는데 신기하네요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
차가운영국메탈릭,레이어드용으로 최고 인거 같습니다. 대체 불가 인듯합니다.,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
차가운영국메탈릭,레이어드용 여러개 사봤는데 이제품이 제일 좋은 듯합니다.,4.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
유쾌한코랄엣지,무난하게 입기 좋은 기본티 입니다 가격이 합리적이라 만족해요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
Lee:-.,기장감 괜찮은거같고 무난하게 레이어드하기좋아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
포근한브라운후드,이너 또는 단독으로 잘입고있아요 늘어님도없고 좋습이더,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
Lunisolar,여름철에 시원하게 입으려고 샀는데 쾌적하고 핏도 적당합니다,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
옷린이.,무탠다ㄴ는 킹 입니다 데일리 입기에 너무 좋아요 또 살게여,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
ggupro,역시 무탠다드 그냥 막입고 빨아도 오래입을 수 잇어요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
어디여,이뻐여 자주 살게요 많이파세여 사이즈 딱 맞아요 ㅎㅎ,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
와부,퀄리티도 나쁘지 않고 3-4번째 구매 중 인거 같습니다 다음에 또 구매할게요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
탁월한회색티켓,여름에도 레이어드 잘하고 다니고 있습니다~ 깔끔하고 좋네요!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
NIKE BAE,핏이 정말이 이뻐요.목부분도 쫀쫀합니다.쫌더 오버핏 이었음.아쉬움ㅜㅜ,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
NIKE BAE,핏이 정말로 이뻐요. 목부분도 쫀쫀함.재질도 굿이에요.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
천녕주,레이어드하기에 기장이 적절해서 잘 입고다닐거같아요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
_W8,편하게 입기 좋은 것 같습니다 재구매 의사 있어요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
관대한연분홍스냅,레이어드에서 입기 기장감 딱 좋고 안에 편하게 입는용으로 좋아요 살짝 두꺼운 감은 있어서 받쳐입으면 덥긴해요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
Beagledog,"핏도 이쁘게 떨어지고
재질도 만족합니다.
좋아요!",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
화나는서초실크,기본티로 짱짱하고 가격대 생각하면 완전 개이득,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
엔티크한은색반지,편하게 입고 다니고 내의로 입기도 편해서 자주 입어요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
선지국반찬,무탠다는 진짜 신입니다. 너무 이쁘고 여름이여서 많이 세탁해야해서 옷 늘어남 이런거 신경 쓸 필요 없는 옷!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
아기새박,재질도 부드럽고 활용하기 아주 좋습니다. 기장도 적당합니다.,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
호놀롤로라,길이랑 이런것들이 레이어드 하기 좋게 나왔어요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
온화한카키모자,"작년에 이어서 또 구매합니다. 
확실히 많이 안변함 ㅎㅎ",5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
후련한노랑에코퍼,기장이 조금 길지만 옷 디자인이 전체적으로 예쁘고 후드 이너로 많이 씁니다 좋네요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
열잼,야무지게 잘 입고 있어요 가격도 아주 합리적이고 부드러워여!,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
훈훈한신사립펜슬,잘입구있아요 두개사길 잘했어요 재질도짱짱해요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
무기무기와라,핏도 오버핏이고 너무 예쁩니다 추천합니다 세탁은 아직 안해봣네요,5.0,레이어드 크루 넥 티셔츠_일반 기장 [화이트],15990,5,73431,70000,600000
