nickname,review,star,product_name,price,discount_pct,review_count,view_count,sales_count
김콜라1,나쁘지않고 많은 후기덕분에 믿고 구매했는데 너무좋다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
용기있는파랑샘플,살짝크긴한데 ㄹㅈㄷ 야무지고 맛있어요! 열심히입을거같아요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
리얼한광저우반지,"여적 산 바지중에 젤 맘에 들어요..
아주 완벽한 바지예요.",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
리얼한광저우반지,바지사면 기장이 짧았는데 요건 딱 적당하구 너무너무 잘 맞습니다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
훌륭한퀸스피어싱,"넘넘 잘 입고 있어요. 가볍구, 따뜻하고, 편해요. 기모가 너무 두껍지 않아서 적당히 따뜻하고, 길이도 길어서 넘 좋아요. 넘 편해서 다른 색상도 구매했어요. (집배경 지우니까 사진이 너무..이상해서 죄송합니다..)",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
가나도,사고나면 후회 안할듯 최고의 핏 촉감 돈이 안 아까웠음,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
위징팡,사이즈에 비해 허리 고무밴드가 짱짱한 편이예요. 일반버전 잘 입고 기모버전으로 구매했어요. 두꺼운 기모는 아님.,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
언짢은검정퍼프,"마르고 키큰편인데, 이쁘게 잘 맞습니다. 길이감도 품도 적당해요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
훈훈한금색잠옷,좋음 생각했던거보다ㅎㅎ 그래서 의외였읍니다. 하나 더 사려구요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
심오한조지아백팩,휘뚜루 마뚜루 입을 수 있는 편안한 스웨트 팬츠입니다 강추!,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
벼랑에선신촌장갑,"아들이 와이드만 찾아서 샀는데 핏도 이쁘네요..
교복대신 잘 입고 다녀요~~",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
준쎄이맘,화면하고 똑같아요 적당히 두툼하고 요즘 입기 딱 좋아요,3.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
프루우울,넉넉하고 스타일하기 좋아요. 촉감도 좋음. 전체적으로 만족합니다.,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
근사한신사백팩,검은색 잘 나왔고 허리도 잘 잡아주고 편리해서 작업복으로 안성맞춤이에요. 좀 더 살까 고민중,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
위징팡,허리는 약간 쫄리는데 길이랑 핏은 딱 좋아요. 회색 검정 일반버전 사서 잘 입고 있었는데 이번에 기모로 하나 더 샀어요.,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
앤셜리.,두깨도 좋고 재질도 좋아요..키가 커서 짧은게 단점입니다ㅠㅠ,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
센스있는하얀틴트,기모라서 따뜻하고 색감도 좋아요. 데일리로 입고 다니기 편할 것 같아요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
위풍당~,"브렌슨바지는 사이즈도 넉넉하니 좋고 질감도 좋아요
편하게 입기 좋아요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
쭈9999,바지 편하고 질감 좋고 아주 좋아요 또 구매하러 올게요 현재 3개 주문,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
쭈9999,바지 통도 있어서 편하고 질감도 만족해요 약간 기장 길어도 운동화 신음 괜찮아요 잘 입을게요 깔별로 구매해야지요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
최신조지아힙본,사이즈가 정사이즈인게 좋았고 기장 안 줄여도 될만큼 딱 좋아요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
캐주얼한코랄플랫,회새 트레이닝바지 필요해서 주문했는데 맘에 듭니다 감사합니다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
호호허허허호,"고1아들에게 필요해서 구매했는데 기대치보다 높은 품질과 퀄리티가 너무 맘에들어요
다른 색상도 구매해야할꺼같아요
175에 75정도인데 L사이즈 보기좋게 잘 맞습니다",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
안락한대전론칭,중딩이가 너무 흐물?거리는 재질은 싫다고해서 나름 신중하게 골랐어요. 다행히 마음에 든다고 하시네요 ㅋ,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
불금엔빨강장화,사이즈 잘 맞고 도톰한 재질이라 지금 입기도 괜찮아요~,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
불금엔빨강장화,이바지 몇번째 구매인지 몰라요~색상별로 다 구입하고 있고 탄탄한 재질에 기장이 길어서 핏이 너무 예뻐요~,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
높은을지로조끼,아이한테 잘 맞아요~ 핏이 적당하다고 하고 열심히 입어요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
정유석1,"오버사이즈로 적당히 잘맞습니다
기장이 적당해서 좋네요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
완보리몽,지난해에 구매하고 만족도가 높아서 재구마했습니다.,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
완보리몽,지난번에 구매하고 만족도가 높아서 재구매했습니다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
확실한워싱턴자켓,"컬러가 화면보다 연하게 나온듯 합니다
디자인은 깔끔하고. 예뻐서 잘 입을것 같아요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
파카사랑개,"금방 왔고 아주 이쁩니다
아주 많이 입을거 같아요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
쾌활한오스틴카고,"입어보니 핏좋습니다.
교복처럼 입고 다니겠습니다~따뜻하네요~",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
숙련된제주코지,아주만족합니다 아주만족합니다 아주만족합니다 아주만족합니다 아주만족합니다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
흔한행님,아들 사주었는데 맘에. 들어해요. 촤고 입니다 봄되면. 기모. 아닌것도. 사야겠어요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
평온한용산코어,"세탁후 건조기 사용에도 변형이 없습니다 
적당한 와이드 핏은 어떤 상의와도 어려움없이 매칭하기 좋습니다. 가격대비 만족합니다",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
흐르는초록라펠,따뜻하고 편하게 잘 입을수 있는 제품입니다~ 다른 색상도 구입하려구요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
흐르는초록라펠,기모로 구입하려다가 잘못 주문했는데요 예뻐서 그냥 두고 다시 기모로 구매하려구요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
요즘대세카키마켓,저랑 비슷한 체형이시면 살짝 짧아서 한사이즈 업하는거 추천드립니다 바지는 편허규 조아요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
JH__42,원하던 거랑 똑같아서 마음에 너무 들어요 잘 입겠습니다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
용기있는울산볼캡,좀 쌀쌀해 졌는데 입으면 진짜 따듯한데 편하고 가볍습니다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
쉼Camp,퀄리티 기장감 좋고! 기모라서 부드럽고 컬러별로 사려구요!,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
쉼Camp,"기모라서 보들보들하고 부드러워요! 블랙도 하나 더 사려구요! 
잘입을게요!",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
수수리깡,"길이와 품이 완벽하고 아주 편합니다
그런데 좀 두꺼워서 그런지 좀 무거운 감이 있네요
후기들 대로 처음에 냄새가 좀 나서 바로는 못입고 빨아 입었네요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
dla_jin5,옷 깨끗하고 깔끔합니다. 따뜻하고 좋아서 기모 추천해요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
아늑한마포키높이,가성비 좋은 제품이예요 중학생 아들이 아주 마음에 들어 합니다 아들 옷은 여기서만 구입하는걸로ㅎㅎ,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
아름다운런던정장,기장도 제 키에 잘 맞고 통도 넉넉하이 스타일도 좋아보입니다! :),5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
간단한한강캐리어,엄청 부드럽고 막 입기 좋아요 아무거나 잘 어울리는 듯?,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
중요한미니,"슬림하고 긴 사람이라 진짜 맞는바지 찾기 힘들었는데 간신히 찾았습니다 
매우 만족",4.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
가벼운인사동헬멧,가성비로 입기 딱 좋은 느낌 대신 한번 세탁하면 거의 한사이즈 쪼그라듬,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
LTESB,스웨트팬츠는 온가족 모두 브렌슨으로 구입! 이제 기모버전 주문들어갑니다.,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
북쪽에계신아름다운메리메리명수,사계절 내내 입기ㅠ좋울 것 같아요 근데 허리가 좀 많이 커서 흘러내려요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
duuiq,핏도 좋고 저렴하고 쨍쨍하고 편하게 오래 입을거 같아요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
훈훈한멕시코마켓,품질이 좋아요 추천합니다 배송도 빠른편이고 좋아요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
깊은라임무드,차콜색 맘에들어서.다른색도.사고싶네요 ㅎ 또살게요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
쿨한광주플리스,"핏 예쁘고 길이 딱 좋아요!
편하고 고급스러워서 또 사고 싶어요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
멋스러운초록모자,여기 브랜드가 스타일도 좋고 허리나 길이도 적당하고 좋아여~겨울동안 잘 입고 다닐수 있을거 같아여,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
마시껑,"176센치에 68키로 스팩인데 살짝 끌린다고 해요
조금 치켜입음 되긴 하지만 길이가 길게나온 모양입니다 
옷은 탄탄하니 이쁘고 보풀없이 잘 입을거 같아요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
신지서열486,봄.가을에 입기좋은 두께이면 오버중에서 살짝 오버라 옷 이뻐요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
신지서열486,봄.가을에 입기 좋은정도의 두께를 가지고 있으면 오버가 살짝 커서 좋네요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
박박이이이이이,"입었을때 핏도 예쁘고 편하고 좋아요
따뜻하고 좋아요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
어쩌다손님,생각보단 사이즈가 좀 크네요~ 겨울까지 가능할거 같아요~~이쁨니다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
장난스러운셔츠,아이가 겨울에 입을 바지로 구매했어요. 기모가 두꺼위서 엄청 따뜻할거 같아요.,4.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
때랭때랭,생각보다 기장이 많이 길어서 한단 수선해야할 것 같아요,4.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
우아한대전뽀글이,올겨울 내내 편하게 잘입을것 같아요.따뜻하고 색상도 좋아요,3.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
우아한대전뽀글이,따뜻하고 편안하고 가볍고 넘 좋네요.만족합니다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
훌륭한멜버른더비,"L은 완전 와이드하게
M은 살짝 와이드하게
전 m이 취향입니다",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
kgh3645,"생각했던 것 보다 사이즈가 너무 알맞아서 좋았습니다.
편하게 입기 좋은것 같아요.",4.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
Hshyung,기장감이나 핏이 마음에 드네요. 근데 겨울에는 못입을거같은 두깨네요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
완벽한초록향수,기모로 사서 따뜻하고 핏도좋아서 보기좋아요 다음에도 또 살거같아요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
아련한덕수궁힙합,사이즈 추천 받아서 구매했습니당 길이는...많이길지만 최대한 끌어올려 입었을때 바닥에 끌릴듯 하지만 끌리진않아요 !! 끌어올렷을때 불편함도없어서 전 만족 ..ㅎ,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
PeterJ,겨울애 입기 딱 좋은 추리닝이면 두께감도 좋고 편해요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
품격있는베이징퍼,"깔끔하고 질 좋고 맘에 듭니다
아들한테는 좀 길긴한데 뒤에 살짝 짚어주면 될 것 같아요
신발신음 될 것 같기도하구요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
품격있는베이징퍼,"165아들한테는 살짝 길어요
173저에겐 잘 맞네요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
YI_07,스웻팬츠로 가장 무난하고 기본은 히는 팬츠인거 같습니다.,4.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
이색적인잠실쪼리,"중학생 아이 
입기 편해서
잘입고 있어요.",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
최애의페루아트,"바지 너무 맘에 들어요
핏도 예쁘고 마감처리도 잘되어 있어요.
올겨울 따뜻하게 잘 입을것 같네요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
이색적인잠실쪼리,"중학생 입기 편하고 좋아요
깔별로 모으고 있네요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
진지한대만오버올,"너무 만족해서 다시 재구매 예정입니다 ㅎㅎ
진짜 좋음 강추",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
진지한대만오버올,회색샀는데 너무 좋아서 재구먀 했어요 너무 좋습니다 ㅎㅎ,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
핫한서초베스트,"따뜻하고 소재가 부드러움
길이도 딱 적당해서 핏이 좋음",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
일반적인판교미니,"아들꺼 샀다가 좋아서 추가 구매했어요
기모도 넘 좋으네요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
일반적인판교미니,"길이가 길어서 너무 좋아요~
그래서 기모도 샀네요
허리는 고무줄이 너무 끼네요..",4.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
민기준기도운맘,소재도 디자인도 좋고 너무편합니다. 자주입을것같아요.,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
효율적인심플,핏이 엄청 예뻤고 편했어요 좋아요그리고 엄청 두꺼운게 아니라서 좋았어요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
고민하게만드네,길이가 좀 깁니더 ㅎㅋ 근데 뭐랄까 제 다리가 짧아서 그런거 같고 다른분둘한테는 잘 맞을 거 같네요 기모해서 좀 두툼하고 좋아요~,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
상냥한카키실크,"기모가없는데도 두께가 생각보다 있고
질이 괜찮아요 편하게입기좋아요
다른색도 더사려고함요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
게으른연두색힙본,리뷰가 많은데는 다 이유가 있는거 같습니다 핏도 좋고 옷이 너무 이뻐요 저랑 비슷한 체형이신 분들은 m사이즈 시키면 딱 맞게 이쁘실거같습니다,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
VOMX,좋아요 너무 좋습니다 무신사에서 사는제품은 다 좋아요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
핫한퀸스파우치,편하게 입기좋고 생각보다 두꺼워서 보온성도좋음,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
담백한대만아이참,"핏 예쁘고 재질도 생각보다 좋아요.
사진이랑 거의 똑같고 색감도 마음에 들어요.
가격대비 퀄리티 괜찮아서 자주 입을 것 같아요.",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
wgs2011,와이드라서 활동성이 좋고 색상과 핏 모두 이뻐요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
청량한대전플랫,"옷 마음에 들어서 재구매했어요! 저번에도 똑같은 사이즈로 샀는데 더러워져서 재구매했습니다
근데 허리가 너무 커서 끈은 조이고 입어야 길이가 맞아여ㅜ",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
kimbosun,기장은 정사이즈로 나와서 좋았고 핏도 나름 괜찮아서 좋아요,4.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
고마운독일실루엣,"너무 이쁘고 마음에 쏙 듭니다~~~~ 
애착 물건이 될 듯요 😍",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
그런지한서촌치마,일단 옷 자체는 아무 문제없고 좋은데 제가 입기에는 좀 많이 크네요ㅜ이거 키 160 되는 분들이 입으세요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
황승오,"톡톡하니 요즘날씨에 딱 좋습니다
핏도 좋고 잘입습니다",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
파란상자,"사이즈가 m부터 있어서 좀 크게 나온거 같아요 
다른건 다 좋아요~",3.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
꼼꼼한성수뽀글이,아무렇게나 입어도 잘 어울립니당 ~~~ 입어보면 알아요 동네에서 막입어도 되고 찐친만날때 입어도되는 간편한 바지에요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
방귀5옥타브,"잘 입어볼게여 
허리가 타이트하고
기장이 좀 긴편이긴 하네요",5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
스트릿한케냐카고,재구매 했습니다 역시 마음에드네요 또 구매할거에요,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
초코칩쿠키냠,"167cm 아들 L 사이즈 구매했는데
살짝 오버 사이즈로 넉넉하게 잘 맞어요
기모가 들어가있어 겨울 데일리로 잘 입을 것 같아요",4.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
이클립스 피치향,기모 소재라 따뜻하고 부드럽고 좋아요. 사진과 핏 똑같아요.,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
이클립스 피치향,기모소재라 부드럽고 따뜻하고 좋아요! 사진과 핏 똑같아여,5.0,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 8Color ) ( 기모선택 ),29900,20,37994,360000,270000
